x,y,angle,flow_rate,servo_angle,distance
68,32,83,4.46,18,0.7
69,32,85,4.46,18,0.7
70,32,87,4.46,18,0.7
71,32,90,4.46,18,0.7
72,32,92,4.46,18,0.7
73,32,94,4.46,18,0.7
74,32,96,4.46,18,0.7
75,32,98,4.46,18,0.71
76,32,100,4.46,18,0.71
78,32,104,4.46,18,0.72
79,32,105,4.46,18,0.73
80,32,107,4.46,19,0.74
81,32,109,4.46,19,0.74
82,32,111,4.46,19,0.75
83,32,113,4.46,19,0.76
84,32,114,4.46,20,0.77
85,32,116,4.46,20,0.78
86,32,118,4.46,20,0.79
87,32,119,4.46,21,0.81
88,32,121,4.46,21,0.82
89,32,122,4.46,21,0.83
90,32,124,4.46,22,0.85
91,32,125,4.46,22,0.86
92,32,126,4.46,22,0.88
93,32,128,4.46,23,0.89
94,32,129,4.46,23,0.91
95,32,130,4.46,23,0.92
96,32,131,4.46,24,0.94
97,32,132,4.46,24,0.96
98,32,133,4.46,25,0.97
99,32,135,4.46,25,0.99
100,32,136,4.46,26,1.01
101,32,136,4.46,26,1.03
102,32,137,4.46,27,1.04
103,32,138,4.46,27,1.06
104,32,139,4.46,28,1.08
105,32,140,4.46,28,1.1
106,32,141,4.46,29,1.12
107,32,142,4.46,29,1.14
108,32,142,4.46,30,1.16
109,32,143,4.46,30,1.18
110,32,144,4.46,31,1.2
111,32,145,4.46,31,1.22
112,32,145,4.46,32,1.24
113,32,146,4.46,32,1.26
114,32,146,4.46,33,1.28
115,32,147,4.46,33,1.3
116,32,148,4.46,34,1.32
117,32,148,4.46,35,1.35
118,32,149,4.46,35,1.37
119,32,149,4.46,36,1.39
120,32,150,4.46,36,1.41
121,32,150,4.46,37,1.43
122,32,151,4.46,37,1.45
123,32,151,4.46,38,1.48
124,32,152,4.46,39,1.5
125,32,152,4.46,39,1.52
126,32,153,4.46,40,1.54
127,32,153,4.46,40,1.57
128,32,153,4.46,41,1.59
129,32,154,4.46,41,1.61
130,32,154,4.46,42,1.63
131,32,154,4.46,43,1.66
132,32,155,4.46,43,1.68
133,32,155,4.46,44,1.7
134,32,156,4.46,44,1.72
135,32,156,4.46,45,1.75
136,32,156,4.46,46,1.77
137,32,157,4.46,46,1.79
138,32,157,4.46,47,1.82
139,32,157,4.46,47,1.84
140,32,157,4.46,48,1.86
141,32,158,4.46,48,1.88
1,33,21,4.46,48,1.88
2,33,21,4.46,48,1.85
3,33,21,4.46,47,1.83
4,33,21,4.46,47,1.81
5,33,22,4.46,46,1.78
6,33,22,4.46,45,1.76
7,33,22,4.46,45,1.74
8,33,23,4.46,44,1.71
9,33,23,4.46,43,1.69
10,33,23,4.46,43,1.67
11,33,24,4.46,42,1.64
12,33,24,4.46,42,1.62
13,33,24,4.46,41,1.6
14,33,25,4.46,41,1.58
15,33,25,4.46,40,1.55
16,33,26,4.46,39,1.53
17,33,26,4.46,39,1.51
18,33,26,4.46,38,1.49
19,33,27,4.46,37,1.46
20,33,27,4.46,37,1.44
21,33,28,4.46,36,1.42
22,33,28,4.46,36,1.4
23,33,29,4.46,35,1.38
24,33,29,4.46,35,1.36
25,33,30,4.46,34,1.33
26,33,30,4.46,34,1.31
27,33,31,4.46,33,1.29
28,33,32,4.46,33,1.27
29,33,32,4.46,32,1.25
30,33,33,4.46,31,1.23
31,33,34,4.46,31,1.21
32,33,34,4.46,30,1.19
33,33,35,4.46,30,1.17
34,33,36,4.46,29,1.15
35,33,36,4.46,29,1.12
36,33,37,4.46,28,1.11
37,33,38,4.46,28,1.09
38,33,39,4.46,27,1.07
39,33,40,4.46,27,1.05
40,33,41,4.46,26,1.03
41,33,41,4.46,26,1.01
42,33,42,4.46,25,0.99
43,33,43,4.46,25,0.97
44,33,45,4.46,24,0.95
45,33,46,4.46,24,0.94
46,33,47,4.46,23,0.92
47,33,48,4.46,23,0.9
48,33,49,4.46,23,0.89
49,33,50,4.46,22,0.87
50,33,52,4.46,22,0.86
51,33,53,4.46,21,0.84
52,33,54,4.46,21,0.83
53,33,56,4.46,21,0.81
54,33,57,4.46,20,0.8
55,33,59,4.46,20,0.78
56,33,60,4.46,20,0.77
57,33,62,4.46,19,0.76
58,33,64,4.46,19,0.75
59,33,66,4.46,19,0.74
60,33,67,4.46,18,0.73
61,33,69,4.46,18,0.72
62,33,71,4.46,18,0.71
63,33,73,4.46,18,0.7
64,33,75,4.46,18,0.7
65,33,77,4.46,17,0.69
66,33,79,4.46,17,0.69
67,33,81,4.46,17,0.68
68,33,83,4.46,17,0.68
69,33,85,4.46,17,0.68
70,33,87,4.46,17,0.68
71,33,90,4.46,17,0.68
72,33,92,4.46,17,0.68
73,33,94,4.46,17,0.68
74,33,96,4.46,17,0.68
75,33,98,4.46,17,0.68
76,33,100,4.46,17,0.69
77,33,102,4.46,17,0.69
78,33,104,4.46,18,0.7
79,33,106,4.46,18,0.7
80,33,108,4.46,18,0.71
81,33,110,4.46,18,0.72
82,33,112,4.46,18,0.73
83,33,113,4.46,19,0.74
84,33,115,4.46,19,0.75
85,33,117,4.46,19,0.76
86,33,119,4.46,20,0.77
87,33,120,4.46,20,0.78
88,33,122,4.46,20,0.8
89,33,123,4.46,21,0.81
90,33,125,4.46,21,0.83
91,33,126,4.46,21,0.84
92,33,127,4.46,22,0.86
93,33,129,4.46,22,0.87
94,33,130,4.46,23,0.89
95,33,131,4.46,23,0.9
96,33,132,4.46,23,0.92
97,33,133,4.46,24,0.94
98,33,135,4.46,24,0.95
99,33,136,4.46,25,0.97
100,33,137,4.46,25,0.99
101,33,138,4.46,26,1.01
102,33,138,4.46,26,1.03
103,33,139,4.46,27,1.05
104,33,140,4.46,27,1.07
105,33,141,4.46,28,1.09
106,33,142,4.46,28,1.11
107,33,143,4.46,29,1.12
108,33,143,4.46,29,1.15
109,33,144,4.46,30,1.17
110,33,145,4.46,30,1.19
111,33,145,4.46,31,1.21
112,33,146,4.46,31,1.23
113,33,147,4.46,32,1.25
114,33,147,4.46,33,1.27
115,33,148,4.46,33,1.29
116,33,149,4.46,34,1.31
117,33,149,4.46,34,1.33
118,33,150,4.46,35,1.36
119,33,150,4.46,35,1.38
120,33,151,4.46,36,1.4
121,33,151,4.46,36,1.42
122,33,152,4.46,37,1.44
123,33,152,4.46,37,1.46
124,33,153,4.46,38,1.49
125,33,153,4.46,39,1.51
126,33,153,4.46,39,1.53
127,33,154,4.46,40,1.55
128,33,154,4.46,41,1.58
129,33,155,4.46,41,1.6
130,33,155,4.46,42,1.62
131,33,155,4.46,42,1.64
132,33,156,4.46,43,1.67
133,33,156,4.46,43,1.69
134,33,156,4.46,44,1.71
135,33,157,4.46,45,1.74
136,33,157,4.46,45,1.76
137,33,157,4.46,46,1.78
138,33,158,4.46,47,1.81
139,33,158,4.46,47,1.83
140,33,158,4.46,48,1.85
141,33,158,4.46,48,1.88
1,34,20,4.46,48,1.87
2,34,20,4.46,47,1.84
3,34,20,4.46,47,1.82
4,34,21,4.46,46,1.8
5,34,21,4.46,46,1.77
6,34,21,4.46,45,1.75
7,34,22,4.46,44,1.73
8,34,22,4.46,44,1.7
9,34,22,4.46,43,1.68
10,34,23,4.46,43,1.66
11,34,23,4.46,42,1.63
12,34,23,4.46,41,1.61
13,34,24,4.46,41,1.59
14,34,24,4.46,40,1.57
15,34,24,4.46,40,1.54
16,34,25,4.46,39,1.52
17,34,25,4.46,39,1.5
18,34,26,4.46,38,1.48
19,34,26,4.46,37,1.45
20,34,27,4.46,37,1.43
21,34,27,4.46,36,1.41
22,34,27,4.46,36,1.39
23,34,28,4.46,35,1.36
24,34,28,4.46,34,1.34
25,34,29,4.46,34,1.32
26,34,30,4.46,33,1.3
27,34,30,4.46,33,1.28
28,34,31,4.46,32,1.26
29,34,31,4.46,31,1.23
30,34,32,4.46,31,1.21
31,34,33,4.46,30,1.19
32,34,33,4.46,30,1.17
33,34,34,4.46,29,1.15
34,34,35,4.46,29,1.13
35,34,35,4.46,28,1.11
36,34,36,4.46,28,1.09
37,34,37,4.46,27,1.07
38,34,38,4.46,27,1.05
39,34,39,4.46,26,1.03
40,34,39,4.46,26,1.01
41,34,40,4.46,25,0.99
42,34,41,4.46,25,0.97
43,34,42,4.46,24,0.96
44,34,43,4.46,24,0.94
45,34,45,4.46,23,0.92
46,34,46,4.46,23,0.9
47,34,47,4.46,22,0.88
48,34,48,4.46,22,0.87
49,34,49,4.46,22,0.85
50,34,51,4.46,21,0.84
51,34,52,4.46,21,0.82
52,34,53,4.46,21,0.81
53,34,55,4.46,20,0.79
54,34,56,4.46,20,0.78
55,34,58,4.46,19,0.76
56,34,60,4.46,19,0.75
57,34,61,4.46,19,0.74
58,34,63,4.46,18,0.73
59,34,65,4.46,18,0.72
60,34,67,4.46,18,0.71
61,34,68,4.46,18,0.7
62,34,70,4.46,17,0.69
63,34,72,4.46,17,0.68
64,34,74,4.46,17,0.67
65,34,77,4.46,17,0.67
66,34,79,4.46,17,0.66
67,34,81,4.46,17,0.66
68,34,83,4.46,16,0.65
69,34,85,4.46,16,0.65
70,34,87,4.46,16,0.65
71,34,90,4.46,16,0.65
72,34,92,4.46,16,0.65
73,34,94,4.46,16,0.65
74,34,96,4.46,16,0.65
75,34,98,4.46,17,0.66
76,34,100,4.46,17,0.66
77,34,102,4.46,17,0.67
78,34,105,4.46,17,0.67
79,34,107,4.46,17,0.68
80,34,109,4.46,17,0.69
81,34,111,4.46,18,0.7
82,34,112,4.46,18,0.71
83,34,114,4.46,18,0.72
84,34,116,4.46,18,0.73
85,34,118,4.46,19,0.74
86,34,119,4.46,19,0.75
87,34,121,4.46,19,0.76
88,34,123,4.46,20,0.78
89,34,124,4.46,20,0.79
90,34,126,4.46,21,0.81
91,34,127,4.46,21,0.82
92,34,128,4.46,21,0.84
93,34,130,4.46,22,0.85
94,34,131,4.46,22,0.87
95,34,132,4.46,22,0.88
96,34,133,4.46,23,0.9
97,34,135,4.46,23,0.92
98,34,136,4.46,24,0.94
99,34,137,4.46,24,0.96
100,34,138,4.46,25,0.97
101,34,139,4.46,25,0.99
102,34,140,4.46,26,1.01
103,34,140,4.46,26,1.03
104,34,141,4.46,27,1.05
105,34,142,4.46,27,1.07
106,34,143,4.46,28,1.09
107,34,144,4.46,28,1.11
108,34,144,4.46,29,1.13
109,34,145,4.46,29,1.15
110,34,146,4.46,30,1.17
111,34,146,4.46,30,1.19
112,34,147,4.46,31,1.21
113,34,148,4.46,31,1.23
114,34,148,4.46,32,1.26
115,34,149,4.46,33,1.28
116,34,149,4.46,33,1.3
117,34,150,4.46,34,1.32
118,34,151,4.46,34,1.34
119,34,151,4.46,35,1.36
120,34,152,4.46,36,1.39
121,34,152,4.46,36,1.41
122,34,152,4.46,37,1.43
123,34,153,4.46,37,1.45
124,34,153,4.46,38,1.48
125,34,154,4.46,39,1.5
126,34,154,4.46,39,1.52
127,34,155,4.46,40,1.54
128,34,155,4.46,40,1.57
129,34,155,4.46,41,1.59
130,34,156,4.46,41,1.61
131,34,156,4.46,42,1.63
132,34,156,4.46,43,1.66
133,34,157,4.46,43,1.68
134,34,157,4.46,44,1.7
135,34,157,4.46,44,1.73
136,34,158,4.46,45,1.75
137,34,158,4.46,46,1.77
138,34,158,4.46,46,1.8
139,34,159,4.46,47,1.82
140,34,159,4.46,47,1.84
141,34,159,4.46,48,1.87
142,34,159,4.46,49,1.89
1,35,19,4.46,48,1.86
2,35,19,4.46,47,1.83
3,35,20,4.46,47,1.81
4,35,20,4.46,46,1.79
5,35,20,4.46,45,1.76
6,35,21,4.46,45,1.74
7,35,21,4.46,44,1.72
8,35,21,4.46,43,1.69
9,35,21,4.46,43,1.67
10,35,22,4.46,42,1.65
11,35,22,4.46,42,1.62
12,35,22,4.46,41,1.6
13,35,23,4.46,41,1.58
14,35,23,4.46,40,1.56
15,35,24,4.46,39,1.53
16,35,24,4.46,39,1.51
17,35,24,4.46,38,1.49
18,35,25,4.46,38,1.47
19,35,25,4.46,37,1.44
20,35,26,4.46,36,1.42
21,35,26,4.46,36,1.4
22,35,27,4.46,35,1.38
23,35,27,4.46,35,1.35
24,35,28,4.46,34,1.33
25,35,28,4.46,34,1.31
26,35,29,4.46,33,1.29
27,35,29,4.46,33,1.27
28,35,30,4.46,32,1.24
29,35,30,4.46,31,1.22
30,35,31,4.46,31,1.2
31,35,32,4.46,30,1.18
32,35,32,4.46,30,1.16
33,35,33,4.46,29,1.14
34,35,34,4.46,29,1.12
35,35,34,4.46,28,1.1
36,35,35,4.46,28,1.08
37,35,36,4.46,27,1.06
38,35,37,4.46,27,1.04
39,35,37,4.46,26,1.02
40,35,38,4.46,26,1
41,35,39,4.46,25,0.98
42,35,40,4.46,24,0.96
43,35,41,4.46,24,0.94
44,35,42,4.46,23,0.92
45,35,43,4.46,23,0.9
46,35,45,4.46,22,0.88
47,35,46,4.46,22,0.87
48,35,47,4.46,22,0.85
49,35,48,4.46,21,0.83
50,35,49,4.46,21,0.82
51,35,51,4.46,20,0.8
52,35,52,4.46,20,0.79
53,35,54,4.46,20,0.77
54,35,55,4.46,19,0.76
55,35,57,4.46,19,0.74
56,35,59,4.46,18,0.73
57,35,60,4.46,18,0.72
58,35,62,4.46,18,0.7
59,35,64,4.46,17,0.69
60,35,66,4.46,17,0.68
61,35,68,4.46,17,0.67
62,35,70,4.46,17,0.66
63,35,72,4.46,17,0.66
64,35,74,4.46,16,0.65
65,35,76,4.46,16,0.64
66,35,78,4.46,16,0.64
67,35,80,4.46,16,0.63
68,35,83,4.46,16,0.63
69,35,85,4.46,16,0.63
70,35,87,4.46,16,0.63
71,35,90,4.46,16,0.62
72,35,92,4.46,16,0.63
73,35,94,4.46,16,0.63
74,35,96,4.46,16,0.63
75,35,99,4.46,16,0.63
76,35,101,4.46,16,0.64
77,35,103,4.46,16,0.64
78,35,105,4.46,16,0.65
79,35,107,4.46,17,0.66
80,35,109,4.46,17,0.66
81,35,111,4.46,17,0.67
82,35,113,4.46,17,0.68
83,35,115,4.46,17,0.69
84,35,117,4.46,18,0.7
85,35,119,4.46,18,0.72
86,35,120,4.46,18,0.73
87,35,122,4.46,19,0.74
88,35,124,4.46,19,0.76
89,35,125,4.46,20,0.77
90,35,127,4.46,20,0.79
91,35,128,4.46,20,0.8
92,35,130,4.46,21,0.82
93,35,131,4.46,21,0.83
94,35,132,4.46,22,0.85
95,35,133,4.46,22,0.87
96,35,135,4.46,22,0.88
97,35,136,4.46,23,0.9
98,35,137,4.46,23,0.92
99,35,138,4.46,24,0.94
100,35,139,4.46,24,0.96
101,35,140,4.46,25,0.98
102,35,141,4.46,26,1
103,35,142,4.46,26,1.02
104,35,142,4.46,27,1.04
105,35,143,4.46,27,1.06
106,35,144,4.46,28,1.08
107,35,145,4.46,28,1.1
108,35,145,4.46,29,1.12
109,35,146,4.46,29,1.14
110,35,147,4.46,30,1.16
111,35,147,4.46,30,1.18
112,35,148,4.46,31,1.2
113,35,149,4.46,31,1.22
114,35,149,4.46,32,1.24
115,35,150,4.46,33,1.27
116,35,150,4.46,33,1.29
117,35,151,4.46,34,1.31
118,35,151,4.46,34,1.33
119,35,152,4.46,35,1.35
120,35,152,4.46,35,1.38
121,35,153,4.46,36,1.4
122,35,153,4.46,36,1.42
123,35,154,4.46,37,1.44
124,35,154,4.46,38,1.47
125,35,155,4.46,38,1.49
126,35,155,4.46,39,1.51
127,35,155,4.46,39,1.53
128,35,156,4.46,40,1.56
129,35,156,4.46,41,1.58
130,35,157,4.46,41,1.6
131,35,157,4.46,42,1.62
132,35,157,4.46,42,1.65
133,35,158,4.46,43,1.67
134,35,158,4.46,43,1.69
135,35,158,4.46,44,1.72
136,35,158,4.46,45,1.74
137,35,159,4.46,45,1.76
138,35,159,4.46,46,1.79
139,35,159,4.46,47,1.81
140,35,160,4.46,47,1.83
141,35,160,4.46,48,1.86
142,35,160,4.46,48,1.88
1,36,18,4.46,48,1.85
2,36,19,4.46,47,1.83
3,36,19,4.46,46,1.8
4,36,19,4.46,46,1.78
5,36,19,4.46,45,1.76
6,36,20,4.46,44,1.73
7,36,20,4.46,44,1.71
8,36,20,4.46,43,1.69
9,36,21,4.46,43,1.66
10,36,21,4.46,42,1.64
11,36,21,4.46,42,1.62
12,36,22,4.46,41,1.59
13,36,22,4.46,40,1.57
14,36,22,4.46,40,1.55
15,36,23,4.46,39,1.52
16,36,23,4.46,39,1.5
17,36,23,4.46,38,1.48
18,36,24,4.46,37,1.45
19,36,24,4.46,37,1.43
20,36,25,4.46,36,1.41
21,36,25,4.46,36,1.39
22,36,26,4.46,35,1.36
23,36,26,4.46,34,1.34
24,36,27,4.46,34,1.32
25,36,27,4.46,33,1.3
26,36,28,4.46,33,1.27
27,36,28,4.46,32,1.25
28,36,29,4.46,31,1.23
29,36,29,4.46,31,1.21
30,36,30,4.46,30,1.19
31,36,30,4.46,30,1.17
32,36,31,4.46,29,1.14
33,36,32,4.46,29,1.12
34,36,32,4.46,28,1.1
35,36,33,4.46,28,1.08
36,36,34,4.46,27,1.06
37,36,35,4.46,27,1.04
38,36,36,4.46,26,1.02
39,36,36,4.46,26,1
40,36,37,4.46,25,0.98
41,36,38,4.46,24,0.96
42,36,39,4.46,24,0.94
43,36,40,4.46,23,0.92
44,36,41,4.46,23,0.9
45,36,42,4.46,22,0.88
46,36,43,4.46,22,0.87
47,36,45,4.46,22,0.85
48,36,46,4.46,21,0.83
49,36,47,4.46,21,0.81
50,36,48,4.46,20,0.8
51,36,50,4.46,20,0.78
52,36,51,4.46,20,0.77
53,36,53,4.46,19,0.75
54,36,54,4.46,19,0.74
55,36,56,4.46,18,0.72
56,36,57,4.46,18,0.71
57,36,59,4.46,17,0.69
58,36,61,4.46,17,0.68
59,36,63,4.46,17,0.67
60,36,65,4.46,17,0.66
61,36,67,4.46,16,0.65
62,36,69,4.46,16,0.64
63,36,71,4.46,16,0.63
64,36,73,4.46,16,0.62
65,36,75,4.46,16,0.62
66,36,78,4.46,15,0.61
67,36,80,4.46,15,0.61
68,36,82,4.46,15,0.6
69,36,85,4.46,15,0.6
70,36,87,4.46,15,0.6
71,36,90,4.46,15,0.6
72,36,92,4.46,15,0.6
73,36,94,4.46,15,0.6
74,36,97,4.46,15,0.6
75,36,99,4.46,15,0.61
76,36,101,4.46,15,0.61
77,36,104,4.46,16,0.62
78,36,106,4.46,16,0.62
79,36,108,4.46,16,0.63
80,36,110,4.46,16,0.64
81,36,112,4.46,16,0.65
82,36,114,4.46,17,0.66
83,36,116,4.46,17,0.67
84,36,118,4.46,17,0.68
85,36,120,4.46,17,0.69
86,36,122,4.46,18,0.71
87,36,123,4.46,18,0.72
88,36,125,4.46,19,0.74
89,36,126,4.46,19,0.75
90,36,128,4.46,20,0.77
91,36,129,4.46,20,0.78
92,36,131,4.46,20,0.8
93,36,132,4.46,21,0.81
94,36,133,4.46,21,0.83
95,36,135,4.46,22,0.85
96,36,136,4.46,22,0.87
97,36,137,4.46,22,0.88
98,36,138,4.46,23,0.9
99,36,139,4.46,23,0.92
100,36,140,4.46,24,0.94
101,36,141,4.46,24,0.96
102,36,142,4.46,25,0.98
103,36,143,4.46,26,1
104,36,143,4.46,26,1.02
105,36,144,4.46,27,1.04
106,36,145,4.46,27,1.06
107,36,146,4.46,28,1.08
108,36,147,4.46,28,1.1
109,36,147,4.46,29,1.12
110,36,148,4.46,29,1.14
111,36,149,4.46,30,1.17
112,36,149,4.46,30,1.19
113,36,150,4.46,31,1.21
114,36,150,4.46,31,1.23
115,36,151,4.46,32,1.25
116,36,151,4.46,33,1.27
117,36,152,4.46,33,1.3
118,36,152,4.46,34,1.32
119,36,153,4.46,34,1.34
120,36,153,4.46,35,1.36
121,36,154,4.46,36,1.39
122,36,154,4.46,36,1.41
123,36,155,4.46,37,1.43
124,36,155,4.46,37,1.45
125,36,156,4.46,38,1.48
126,36,156,4.46,39,1.5
127,36,156,4.46,39,1.52
128,36,157,4.46,40,1.55
129,36,157,4.46,40,1.57
130,36,157,4.46,41,1.59
131,36,158,4.46,42,1.62
132,36,158,4.46,42,1.64
133,36,158,4.46,43,1.66
134,36,159,4.46,43,1.69
135,36,159,4.46,44,1.71
136,36,159,4.46,44,1.73
137,36,160,4.46,45,1.76
138,36,160,4.46,46,1.78
139,36,160,4.46,46,1.8
140,36,160,4.46,47,1.83
141,36,161,4.46,48,1.85
142,36,161,4.46,48,1.87
1,37,18,4.46,47,1.84
2,37,18,4.46,47,1.82
3,37,18,4.46,46,1.79
4,37,18,4.46,46,1.77
5,37,19,4.46,45,1.75
6,37,19,4.46,44,1.72
7,37,19,4.46,44,1.7
8,37,20,4.46,43,1.68
9,37,20,4.46,42,1.65
10,37,20,4.46,42,1.63
11,37,20,4.46,41,1.61
12,37,21,4.46,41,1.58
13,37,21,4.46,40,1.56
14,37,21,4.46,40,1.54
15,37,22,4.46,39,1.51
16,37,22,4.46,38,1.49
17,37,23,4.46,38,1.47
18,37,23,4.46,37,1.44
19,37,23,4.46,36,1.42
20,37,24,4.46,36,1.4
21,37,24,4.46,35,1.38
22,37,25,4.46,35,1.35
23,37,25,4.46,34,1.33
24,37,26,4.46,34,1.31
25,37,26,4.46,33,1.29
26,37,27,4.46,32,1.26
27,37,27,4.46,32,1.24
28,37,28,4.46,31,1.22
29,37,28,4.46,31,1.2
30,37,29,4.46,30,1.18
31,37,29,4.46,29,1.15
32,37,30,4.46,29,1.13
33,37,31,4.46,28,1.11
34,37,31,4.46,28,1.09
35,37,32,4.46,27,1.07
36,37,33,4.46,27,1.05
37,37,34,4.46,26,1.03
38,37,34,4.46,26,1.01
39,37,35,4.46,25,0.99
40,37,36,4.46,25,0.97
41,37,37,4.46,24,0.95
42,37,38,4.46,24,0.93
43,37,39,4.46,23,0.91
44,37,40,4.46,23,0.89
45,37,41,4.46,22,0.87
46,37,42,4.46,22,0.85
47,37,43,4.46,21,0.83
48,37,45,4.46,21,0.81
49,37,46,4.46,20,0.8
50,37,47,4.46,20,0.78
51,37,48,4.46,19,0.76
52,37,50,4.46,19,0.75
53,37,51,4.46,18,0.73
54,37,53,4.46,18,0.72
55,37,55,4.46,18,0.7
56,37,56,4.46,17,0.69
57,37,58,4.46,17,0.67
58,37,60,4.46,17,0.66
59,37,62,4.46,16,0.65
60,37,64,4.46,16,0.64
61,37,66,4.46,16,0.63
62,37,68,4.46,16,0.62
63,37,70,4.46,15,0.61
64,37,73,4.46,15,0.6
65,37,75,4.46,15,0.59
66,37,77,4.46,15,0.59
67,37,80,4.46,15,0.58
68,37,82,4.46,15,0.58
69,37,85,4.46,15,0.58
70,37,87,4.46,15,0.58
71,37,90,4.46,14,0.57
72,37,92,4.46,15,0.58
73,37,94,4.46,15,0.58
74,37,97,4.46,15,0.58
75,37,99,4.46,15,0.58
76,37,102,4.46,15,0.59
77,37,104,4.46,15,0.59
78,37,106,4.46,15,0.6
79,37,109,4.46,15,0.61
80,37,111,4.46,16,0.62
81,37,113,4.46,16,0.63
82,37,115,4.46,16,0.64
83,37,117,4.46,16,0.65
84,37,119,4.46,17,0.66
85,37,121,4.46,17,0.67
86,37,123,4.46,17,0.69
87,37,124,4.46,18,0.7
88,37,126,4.46,18,0.72
89,37,128,4.46,18,0.73
90,37,129,4.46,19,0.75
91,37,131,4.46,19,0.76
92,37,132,4.46,20,0.78
93,37,133,4.46,20,0.8
94,37,135,4.46,21,0.81
95,37,136,4.46,21,0.83
96,37,137,4.46,22,0.85
97,37,138,4.46,22,0.87
98,37,139,4.46,23,0.89
99,37,140,4.46,23,0.91
100,37,141,4.46,24,0.93
101,37,142,4.46,24,0.95
102,37,143,4.46,25,0.97
103,37,144,4.46,25,0.99
104,37,145,4.46,26,1.01
105,37,145,4.46,26,1.03
106,37,146,4.46,27,1.05
107,37,147,4.46,27,1.07
108,37,148,4.46,28,1.09
109,37,148,4.46,28,1.11
110,37,149,4.46,29,1.13
111,37,150,4.46,29,1.15
112,37,150,4.46,30,1.18
113,37,151,4.46,31,1.2
114,37,151,4.46,31,1.22
115,37,152,4.46,32,1.24
116,37,152,4.46,32,1.26
117,37,153,4.46,33,1.29
118,37,153,4.46,34,1.31
119,37,154,4.46,34,1.33
120,37,154,4.46,35,1.35
121,37,155,4.46,35,1.38
122,37,155,4.46,36,1.4
123,37,156,4.46,36,1.42
124,37,156,4.46,37,1.44
125,37,156,4.46,38,1.47
126,37,157,4.46,38,1.49
127,37,157,4.46,39,1.51
128,37,158,4.46,40,1.54
129,37,158,4.46,40,1.56
130,37,158,4.46,41,1.58
131,37,159,4.46,41,1.61
132,37,159,4.46,42,1.63
133,37,159,4.46,42,1.65
134,37,159,4.46,43,1.68
135,37,160,4.46,44,1.7
136,37,160,4.46,44,1.72
137,37,160,4.46,45,1.75
138,37,161,4.46,46,1.77
139,37,161,4.46,46,1.79
140,37,161,4.46,47,1.82
141,37,161,4.46,47,1.84
142,37,162,4.46,48,1.87
1,38,17,4.46,47,1.83
2,38,17,4.46,47,1.81
3,38,17,4.46,46,1.79
4,38,18,4.46,45,1.76
5,38,18,4.46,45,1.74
6,38,18,4.46,44,1.72
7,38,18,4.46,43,1.69
8,38,19,4.46,43,1.67
9,38,19,4.46,42,1.64
10,38,19,4.46,42,1.62
11,38,20,4.46,41,1.6
12,38,20,4.46,40,1.57
13,38,20,4.46,40,1.55
14,38,21,4.46,39,1.53
15,38,21,4.46,39,1.5
16,38,21,4.46,38,1.48
17,38,22,4.46,37,1.46
18,38,22,4.46,37,1.43
19,38,22,4.46,36,1.41
20,38,23,4.46,36,1.39
21,38,23,4.46,35,1.37
22,38,24,4.46,34,1.34
23,38,24,4.46,34,1.32
24,38,25,4.46,33,1.3
25,38,25,4.46,33,1.27
26,38,26,4.46,32,1.25
27,38,26,4.46,31,1.23
28,38,27,4.46,31,1.21
29,38,27,4.46,30,1.19
30,38,28,4.46,30,1.16
31,38,28,4.46,29,1.14
32,38,29,4.46,29,1.12
33,38,30,4.46,28,1.1
34,38,30,4.46,28,1.08
35,38,31,4.46,27,1.05
36,38,32,4.46,26,1.03
37,38,32,4.46,26,1.01
38,38,33,4.46,25,0.99
39,38,34,4.46,25,0.97
40,38,35,4.46,24,0.95
41,38,36,4.46,24,0.93
42,38,37,4.46,23,0.91
43,38,38,4.46,23,0.89
44,38,39,4.46,22,0.87
45,38,40,4.46,22,0.85
46,38,41,4.46,21,0.83
47,38,42,4.46,21,0.81
48,38,43,4.46,20,0.8
49,38,45,4.46,20,0.78
50,38,46,4.46,19,0.76
51,38,47,4.46,19,0.74
52,38,49,4.46,18,0.73
53,38,50,4.46,18,0.71
54,38,52,4.46,18,0.7
55,38,53,4.46,17,0.68
56,38,55,4.46,17,0.67
57,38,57,4.46,16,0.65
58,38,59,4.46,16,0.64
59,38,61,4.46,16,0.63
60,38,63,4.46,15,0.61
61,38,65,4.46,15,0.6
62,38,67,4.46,15,0.59
63,38,70,4.46,15,0.59
64,38,72,4.46,15,0.58
65,38,74,4.46,14,0.57
66,38,77,4.46,14,0.56
67,38,79,4.46,14,0.56
68,38,82,4.46,14,0.56
69,38,84,4.46,14,0.55
70,38,87,4.46,14,0.55
71,38,90,4.46,14,0.55
72,38,92,4.46,14,0.55
73,38,95,4.46,14,0.55
74,38,97,4.46,14,0.56
75,38,100,4.46,14,0.56
76,38,102,4.46,14,0.56
77,38,105,4.46,14,0.57
78,38,107,4.46,15,0.58
79,38,109,4.46,15,0.59
80,38,112,4.46,15,0.59
81,38,114,4.46,15,0.6
82,38,116,4.46,15,0.61
83,38,118,4.46,16,0.63
84,38,120,4.46,16,0.64
85,38,122,4.46,16,0.65
86,38,124,4.46,17,0.67
87,38,126,4.46,17,0.68
88,38,127,4.46,18,0.7
89,38,129,4.46,18,0.71
90,38,130,4.46,18,0.73
91,38,132,4.46,19,0.74
92,38,133,4.46,19,0.76
